obs_date,store_no,city,country,temp_max_c,temp_min_c,precipitation_mm,condition
2023-12-09,51234,Hyderabad,India,23.2,12.5,0.0,SUNNY
2023-12-09,53901,Kochi,India,32.8,25.3,0.0,SUNNY
2023-12-09,56123,Bangalore,India,25.5,16.5,4.0,CLOUDY
2023-12-09,58745,Ahmedabad,India,30.9,23.4,0.0,SUNNY
2023-12-09,62003,Delhi,India,15.6,9.2,0.0,SUNNY
2023-12-09,64301,Chandigarh,India,22.2,15.6,0.0,SUNNY
2023-12-09,66782,Mumbai,India,27.5,18.0,0.0,PARTLY_CLOUDY
2023-12-09,70001,Los Angeles,USA,21.2,11.9,0.0,SUNNY
2023-12-09,70002,Minneapolis,USA,-1.9,-12.9,0.0,SUNNY
2023-12-09,70003,Dallas,USA,11.3,6.2,2.2,CLOUDY
2023-12-09,70004,Washington DC,USA,5.2,-4.4,0.0,PARTLY_CLOUDY
2023-12-09,70005,Philadelphia,USA,8.4,-1.3,0.0,PARTLY_CLOUDY
2023-12-09,80001,London,UK,10.8,5.4,1.0,CLOUDY
2023-12-09,80002,London,UK,10.7,0.2,2.6,CLOUDY
2023-12-09,80003,Manchester,UK,11.5,2.6,0.0,SUNNY
2023-12-09,80004,Sheffield,UK,8.9,-2.8,0.7,CLOUDY
2023-12-09,90001,Dubai,UAE,27.2,18.6,0.0,PARTLY_CLOUDY
2023-12-09,90002,Dubai,UAE,20.7,9.5,0.0,PARTLY_CLOUDY
2023-12-09,90003,Abu Dhabi,UAE,21.6,11.3,0.0,PARTLY_CLOUDY
2023-12-09,95001,Singapore,Singapore,31.0,22.9,8.8,RAINY
2023-12-09,95002,Singapore,Singapore,31.4,20.9,10.8,RAINY
2023-12-10,33487,Kolkata,India,21.1,12.1,0.0,SUNNY
2023-12-10,39876,Mumbai,India,34.8,27.1,0.0,SUNNY
2023-12-10,41203,Delhi,India,16.2,4.4,0.0,SUNNY
2023-12-10,44512,Bangalore,India,24.3,13.5,0.0,PARTLY_CLOUDY
2023-12-10,47889,Chennai,India,27.7,20.2,0.0,SUNNY
2023-12-10,51234,Hyderabad,India,23.0,13.3,0.0,PARTLY_CLOUDY
2023-12-10,53901,Kochi,India,31.3,24.1,1.0,CLOUDY
2023-12-10,56123,Bangalore,India,21.4,11.9,2.1,CLOUDY
2023-12-10,58745,Ahmedabad,India,21.3,13.8,0.0,PARTLY_CLOUDY
2023-12-10,62003,Delhi,India,15.8,5.0,0.0,PARTLY_CLOUDY
2023-12-10,64301,Chandigarh,India,14.7,6.8,0.0,PARTLY_CLOUDY
2023-12-10,66782,Mumbai,India,24.8,15.0,0.0,SUNNY
2023-12-10,70001,Los Angeles,USA,14.9,8.0,0.0,SUNNY
2023-12-10,70002,Minneapolis,USA,-5.5,-15.9,0.5,SNOWY
2023-12-10,70003,Dallas,USA,13.1,5.5,0.0,PARTLY_CLOUDY
2023-12-10,70004,Washington DC,USA,7.0,-0.5,0.0,SUNNY
2023-12-10,70005,Philadelphia,USA,3.6,-4.7,0.0,SNOWY
2023-12-10,80001,London,UK,11.2,5.8,2.0,CLOUDY
2023-12-10,80002,London,UK,7.8,1.7,2.8,CLOUDY
2023-12-10,80003,Manchester,UK,11.8,0.7,0.0,SUNNY
2023-12-10,80004,Sheffield,UK,9.5,0.0,0.0,SUNNY
2023-12-10,90001,Dubai,UAE,24.3,13.4,0.0,PARTLY_CLOUDY
2023-12-10,90002,Dubai,UAE,21.6,13.4,0.0,SUNNY
2023-12-10,90003,Abu Dhabi,UAE,27.6,20.3,0.0,PARTLY_CLOUDY
2023-12-10,95001,Singapore,Singapore,29.8,18.1,0.0,SUNNY
2023-12-10,95002,Singapore,Singapore,31.7,22.3,0.0,SUNNY
2023-12-11,33487,Kolkata,India,21.0,12.0,0.0,SUNNY
2023-12-11,39876,Mumbai,India,25.0,17.5,0.1,CLOUDY
2023-12-11,41203,Delhi,India,17.1,7.9,0.0,PARTLY_CLOUDY
2023-12-11,44512,Bangalore,India,22.0,16.6,0.0,PARTLY_CLOUDY
2023-12-11,47889,Chennai,India,29.5,18.6,0.0,SUNNY
2023-12-11,51234,Hyderabad,India,25.4,17.1,0.0,SUNNY
2023-12-11,53901,Kochi,India,28.6,16.7,0.0,SUNNY
2023-12-11,56123,Bangalore,India,26.3,17.3,0.0,SUNNY
2023-12-11,58745,Ahmedabad,India,25.0,15.7,0.0,SUNNY
2023-12-11,62003,Delhi,India,16.5,10.5,0.0,SUNNY
2023-12-11,64301,Chandigarh,India,14.1,3.8,0.0,PARTLY_CLOUDY
2023-12-11,66782,Mumbai,India,29.0,19.0,0.0,SUNNY
2023-12-11,70001,Los Angeles,USA,23.1,17.0,0.0,PARTLY_CLOUDY
2023-12-11,70002,Minneapolis,USA,-4.7,-12.1,0.0,PARTLY_CLOUDY
2023-12-11,70003,Dallas,USA,14.8,8.6,0.0,SUNNY
2023-12-11,70004,Washington DC,USA,5.7,-0.6,0.0,SUNNY
2023-12-11,70005,Philadelphia,USA,9.5,0.5,0.0,PARTLY_CLOUDY
2023-12-11,80001,London,UK,12.8,6.0,0.0,SUNNY
2023-12-11,80002,London,UK,6.7,-4.0,5.0,CLOUDY
2023-12-11,80003,Manchester,UK,4.9,-2.8,0.0,SUNNY
2023-12-11,80004,Sheffield,UK,5.7,-1.6,0.0,SUNNY
2023-12-11,90001,Dubai,UAE,21.4,12.7,0.0,SUNNY
2023-12-11,90002,Dubai,UAE,28.6,22.3,0.0,PARTLY_CLOUDY
2023-12-11,90003,Abu Dhabi,UAE,22.1,14.9,0.0,SUNNY
2023-12-11,95001,Singapore,Singapore,29.8,21.9,6.5,RAINY
2023-12-11,95002,Singapore,Singapore,30.4,24.2,0.0,SUNNY
2023-12-12,33487,Kolkata,India,21.8,12.8,0.0,PARTLY_CLOUDY
2023-12-12,39876,Mumbai,India,27.6,15.7,0.2,CLOUDY
2023-12-12,41203,Delhi,India,15.9,10.2,0.0,SUNNY
2023-12-12,44512,Bangalore,India,22.5,15.8,0.0,SUNNY
2023-12-12,47889,Chennai,India,34.8,25.6,1.2,CLOUDY
2023-12-12,51234,Hyderabad,India,23.8,14.0,0.0,PARTLY_CLOUDY
2023-12-12,53901,Kochi,India,32.5,23.2,0.0,PARTLY_CLOUDY
2023-12-12,56123,Bangalore,India,25.1,16.2,0.0,SUNNY
2023-12-12,58745,Ahmedabad,India,21.9,10.1,0.0,SUNNY
2023-12-12,62003,Delhi,India,16.3,7.1,0.5,CLOUDY
2023-12-12,64301,Chandigarh,India,14.4,6.4,0.0,SUNNY
2023-12-12,66782,Mumbai,India,24.7,13.5,0.0,PARTLY_CLOUDY
2023-12-12,70001,Los Angeles,USA,17.4,7.9,0.0,PARTLY_CLOUDY
2023-12-12,70002,Minneapolis,USA,-3.6,-9.3,0.0,SNOWY
2023-12-12,70003,Dallas,USA,13.8,7.7,2.7,CLOUDY
2023-12-12,70004,Washington DC,USA,9.2,-1.0,0.0,PARTLY_CLOUDY
2023-12-12,70005,Philadelphia,USA,5.8,-3.9,4.5,CLOUDY
2023-12-12,80001,London,UK,7.0,-2.8,0.0,PARTLY_CLOUDY
2023-12-12,80002,London,UK,6.7,-5.3,0.2,CLOUDY
2023-12-12,80003,Manchester,UK,7.3,-3.8,1.4,CLOUDY
2023-12-12,80004,Sheffield,UK,11.2,1.4,0.0,SUNNY
2023-12-12,90001,Dubai,UAE,22.9,11.4,0.0,SUNNY
2023-12-12,90002,Dubai,UAE,25.5,16.4,0.0,SUNNY
2023-12-12,90003,Abu Dhabi,UAE,21.5,10.0,0.0,PARTLY_CLOUDY
2023-12-12,95001,Singapore,Singapore,31.7,26.1,1.7,CLOUDY
2023-12-12,95002,Singapore,Singapore,29.4,18.6,0.0,PARTLY_CLOUDY
2023-12-13,33487,Kolkata,India,23.8,13.5,0.6,CLOUDY
2023-12-13,39876,Mumbai,India,26.6,16.8,0.0,SUNNY
2023-12-13,41203,Delhi,India,15.8,8.3,0.0,SUNNY
2023-12-13,44512,Bangalore,India,27.0,17.1,0.0,SUNNY
2023-12-13,47889,Chennai,India,30.4,25.4,4.8,CLOUDY
2023-12-13,51234,Hyderabad,India,25.0,17.2,0.0,SUNNY
2023-12-13,53901,Kochi,India,28.8,17.0,0.0,SUNNY
2023-12-13,56123,Bangalore,India,24.6,14.3,0.0,PARTLY_CLOUDY
2023-12-13,58745,Ahmedabad,India,21.8,10.5,0.0,PARTLY_CLOUDY
2023-12-13,62003,Delhi,India,18.0,12.9,0.0,SUNNY
2023-12-13,64301,Chandigarh,India,15.2,8.0,0.6,CLOUDY
2023-12-13,66782,Mumbai,India,24.4,14.4,0.0,SUNNY
2023-12-13,70001,Los Angeles,USA,14.7,4.5,0.0,SUNNY
2023-12-13,70002,Minneapolis,USA,-4.6,-13.0,0.0,SNOWY
2023-12-13,70003,Dallas,USA,12.9,7.9,1.7,CLOUDY
2023-12-13,70004,Washington DC,USA,5.5,-4.3,0.0,SUNNY
2023-12-13,70005,Philadelphia,USA,17.5,10.4,0.0,SUNNY
2023-12-13,80001,London,UK,8.1,-3.1,2.0,CLOUDY
2023-12-13,80002,London,UK,6.4,-3.8,0.0,SUNNY
2023-12-13,80003,Manchester,UK,9.7,-0.5,1.9,CLOUDY
2023-12-13,80004,Sheffield,UK,7.5,-1.0,0.0,SUNNY
2023-12-13,90001,Dubai,UAE,22.9,15.2,0.0,PARTLY_CLOUDY
2023-12-13,90002,Dubai,UAE,21.4,11.7,0.0,SUNNY
2023-12-13,90003,Abu Dhabi,UAE,21.9,10.3,0.0,PARTLY_CLOUDY
2023-12-13,95001,Singapore,Singapore,30.9,25.8,1.6,CLOUDY
2023-12-13,95002,Singapore,Singapore,27.2,15.6,0.0,SUNNY
2023-12-14,33487,Kolkata,India,23.2,12.4,0.0,PARTLY_CLOUDY
2023-12-14,39876,Mumbai,India,30.2,21.9,0.0,PARTLY_CLOUDY
2023-12-14,41203,Delhi,India,18.2,8.3,0.0,SUNNY
2023-12-14,44512,Bangalore,India,25.2,16.8,0.0,PARTLY_CLOUDY
2023-12-14,47889,Chennai,India,31.6,23.3,0.0,SUNNY
2023-12-14,51234,Hyderabad,India,22.8,11.0,0.0,SUNNY
2023-12-14,53901,Kochi,India,30.8,21.9,0.0,SUNNY
2023-12-14,56123,Bangalore,India,29.8,19.9,0.0,SUNNY
2023-12-14,58745,Ahmedabad,India,28.8,21.1,0.0,PARTLY_CLOUDY
2023-12-14,62003,Delhi,India,16.0,6.2,0.0,SUNNY
2023-12-14,64301,Chandigarh,India,13.5,3.2,0.0,PARTLY_CLOUDY
2023-12-14,66782,Mumbai,India,28.9,21.6,0.0,PARTLY_CLOUDY
2023-12-14,70001,Los Angeles,USA,16.7,10.5,4.7,CLOUDY
2023-12-14,70002,Minneapolis,USA,-5.8,-16.6,0.0,SUNNY
2023-12-14,70003,Dallas,USA,15.9,8.2,4.1,CLOUDY
2023-12-14,70004,Washington DC,USA,7.9,2.6,0.0,SUNNY
2023-12-14,70005,Philadelphia,USA,7.6,-1.6,0.3,CLOUDY
2023-12-14,80001,London,UK,9.1,-0.5,0.0,SUNNY
2023-12-14,80002,London,UK,7.0,1.5,2.5,CLOUDY
2023-12-14,80003,Manchester,UK,10.3,2.7,0.7,CLOUDY
2023-12-14,80004,Sheffield,UK,7.0,1.3,1.7,CLOUDY
2023-12-14,90001,Dubai,UAE,26.9,21.8,0.0,PARTLY_CLOUDY
2023-12-14,90002,Dubai,UAE,23.5,15.6,0.0,SUNNY
2023-12-14,90003,Abu Dhabi,UAE,24.9,19.7,0.0,SUNNY
2023-12-14,95001,Singapore,Singapore,27.7,20.5,6.0,RAINY
2023-12-14,95002,Singapore,Singapore,29.2,18.6,5.4,RAINY
2023-12-15,33487,Kolkata,India,26.0,17.3,0.5,CLOUDY
2023-12-15,39876,Mumbai,India,27.0,15.6,0.0,PARTLY_CLOUDY
2023-12-15,41203,Delhi,India,22.1,14.2,0.9,CLOUDY
2023-12-15,44512,Bangalore,India,22.3,12.7,0.0,PARTLY_CLOUDY
2023-12-15,47889,Chennai,India,28.2,22.3,0.9,CLOUDY
2023-12-15,51234,Hyderabad,India,29.7,19.2,0.0,PARTLY_CLOUDY
2023-12-15,53901,Kochi,India,28.7,19.8,0.0,SUNNY
2023-12-15,56123,Bangalore,India,23.4,13.4,0.6,CLOUDY
2023-12-15,58745,Ahmedabad,India,21.7,11.3,0.0,SUNNY
2023-12-15,62003,Delhi,India,18.0,6.2,0.0,PARTLY_CLOUDY
2023-12-15,64301,Chandigarh,India,20.2,14.0,0.0,SUNNY
2023-12-15,66782,Mumbai,India,24.9,14.6,2.2,CLOUDY
2023-12-15,70001,Los Angeles,USA,19.1,9.9,0.0,SUNNY
2023-12-15,70002,Minneapolis,USA,-6.1,-17.3,0.4,CLOUDY
2023-12-15,70003,Dallas,USA,14.4,7.9,0.7,CLOUDY
2023-12-15,70004,Washington DC,USA,6.1,-2.3,0.7,CLOUDY
2023-12-15,70005,Philadelphia,USA,7.7,-1.0,0.0,SUNNY
2023-12-15,80001,London,UK,12.0,3.3,0.0,SUNNY
2023-12-15,80002,London,UK,8.7,-2.3,1.1,CLOUDY
2023-12-15,80003,Manchester,UK,5.3,-0.9,0.0,SUNNY
2023-12-15,80004,Sheffield,UK,6.3,-2.7,3.2,CLOUDY
2023-12-15,90001,Dubai,UAE,21.3,11.0,0.0,PARTLY_CLOUDY
2023-12-15,90002,Dubai,UAE,21.8,15.4,0.0,SUNNY
2023-12-15,90003,Abu Dhabi,UAE,21.9,15.4,0.0,SUNNY
2023-12-15,95001,Singapore,Singapore,30.5,20.9,21.8,STORMY
2023-12-15,95002,Singapore,Singapore,34.1,26.9,7.6,RAINY
2023-12-16,33487,Kolkata,India,21.8,16.5,0.0,SUNNY
2023-12-16,39876,Mumbai,India,31.4,20.1,0.0,SUNNY
2023-12-16,41203,Delhi,India,15.4,5.5,0.0,SUNNY
2023-12-16,44512,Bangalore,India,25.0,19.9,0.0,SUNNY
2023-12-16,47889,Chennai,India,29.4,21.9,2.2,CLOUDY
2023-12-16,51234,Hyderabad,India,30.2,24.7,0.0,SUNNY
2023-12-16,53901,Kochi,India,28.3,19.9,2.9,CLOUDY
2023-12-16,56123,Bangalore,India,30.6,24.9,0.0,SUNNY
2023-12-16,58745,Ahmedabad,India,24.8,18.4,0.0,SUNNY
2023-12-16,62003,Delhi,India,15.9,5.1,0.0,SUNNY
2023-12-16,64301,Chandigarh,India,13.2,6.0,0.0,SUNNY
2023-12-16,66782,Mumbai,India,24.4,17.0,0.0,PARTLY_CLOUDY
2023-12-16,70001,Los Angeles,USA,17.2,8.3,1.0,CLOUDY
2023-12-16,70002,Minneapolis,USA,-5.3,-13.9,0.0,SNOWY
2023-12-16,70003,Dallas,USA,12.3,3.2,0.0,SUNNY
2023-12-16,70004,Washington DC,USA,9.9,-0.0,3.1,CLOUDY
2023-12-16,70005,Philadelphia,USA,5.2,-2.3,1.4,CLOUDY
2023-12-16,80001,London,UK,9.0,-0.5,1.2,CLOUDY
2023-12-16,80002,London,UK,6.5,-0.3,0.0,PARTLY_CLOUDY
2023-12-16,80003,Manchester,UK,7.7,-3.4,5.3,RAINY
2023-12-16,80004,Sheffield,UK,8.6,-1.6,0.0,SUNNY
2023-12-16,90001,Dubai,UAE,21.4,15.7,0.0,SUNNY
2023-12-16,90002,Dubai,UAE,20.9,14.4,0.2,CLOUDY
2023-12-16,90003,Abu Dhabi,UAE,20.6,11.4,0.0,SUNNY
2023-12-16,95001,Singapore,Singapore,33.7,22.8,4.9,CLOUDY
2023-12-16,95002,Singapore,Singapore,27.4,19.2,3.7,CLOUDY
2023-12-17,33487,Kolkata,India,23.3,13.6,0.0,SUNNY
2023-12-17,39876,Mumbai,India,29.0,17.4,0.0,SUNNY
2023-12-17,41203,Delhi,India,18.6,10.6,0.0,SUNNY
2023-12-17,44512,Bangalore,India,23.8,14.9,0.0,PARTLY_CLOUDY
2023-12-17,47889,Chennai,India,26.8,20.8,12.1,RAINY
2023-12-17,51234,Hyderabad,India,24.7,12.8,0.1,CLOUDY
2023-12-17,53901,Kochi,India,27.7,20.7,0.0,PARTLY_CLOUDY
2023-12-17,56123,Bangalore,India,24.8,19.2,0.0,SUNNY
2023-12-17,58745,Ahmedabad,India,21.9,11.7,0.0,SUNNY
2023-12-17,62003,Delhi,India,21.4,9.9,0.0,PARTLY_CLOUDY
2023-12-17,64301,Chandigarh,India,14.8,7.3,0.0,SUNNY
2023-12-17,66782,Mumbai,India,32.2,20.5,0.0,SUNNY
2023-12-17,70001,Los Angeles,USA,18.1,13.0,0.0,SUNNY
2023-12-17,70002,Minneapolis,USA,-2.5,-10.0,0.0,PARTLY_CLOUDY
2023-12-17,70003,Dallas,USA,13.3,2.6,0.0,SUNNY
2023-12-17,70004,Washington DC,USA,6.3,-0.5,0.0,SUNNY
2023-12-17,70005,Philadelphia,USA,9.5,4.3,0.0,SUNNY
2023-12-17,80001,London,UK,7.6,0.8,2.0,CLOUDY
2023-12-17,80002,London,UK,9.0,3.7,0.0,PARTLY_CLOUDY
2023-12-17,80003,Manchester,UK,6.3,1.3,2.4,CLOUDY
2023-12-17,80004,Sheffield,UK,7.3,1.1,0.3,CLOUDY
2023-12-17,90001,Dubai,UAE,20.3,14.6,0.0,SUNNY
2023-12-17,90002,Dubai,UAE,28.5,21.1,0.0,PARTLY_CLOUDY
2023-12-17,90003,Abu Dhabi,UAE,22.6,15.0,0.0,SUNNY
2023-12-17,95001,Singapore,Singapore,35.5,27.4,1.5,CLOUDY
2023-12-17,95002,Singapore,Singapore,34.2,23.9,3.7,CLOUDY
2023-12-18,33487,Kolkata,India,25.1,13.4,0.0,SUNNY
2023-12-18,39876,Mumbai,India,28.4,22.3,0.0,SUNNY
2023-12-18,41203,Delhi,India,17.2,5.5,0.0,SUNNY
2023-12-18,44512,Bangalore,India,24.4,13.9,0.0,PARTLY_CLOUDY
2023-12-18,47889,Chennai,India,31.1,20.2,0.0,PARTLY_CLOUDY
2023-12-18,51234,Hyderabad,India,26.6,19.8,0.0,PARTLY_CLOUDY
2023-12-18,53901,Kochi,India,29.7,24.4,0.0,PARTLY_CLOUDY
2023-12-18,56123,Bangalore,India,23.6,18.2,0.0,SUNNY
2023-12-18,58745,Ahmedabad,India,26.4,19.3,0.0,SUNNY
2023-12-18,62003,Delhi,India,21.4,12.3,0.0,PARTLY_CLOUDY
2023-12-18,64301,Chandigarh,India,19.3,10.2,1.1,CLOUDY
2023-12-18,66782,Mumbai,India,29.9,19.5,0.2,CLOUDY
2023-12-18,70001,Los Angeles,USA,18.1,12.1,3.5,CLOUDY
2023-12-18,70002,Minneapolis,USA,-1.9,-9.3,0.0,SUNNY
2023-12-18,70003,Dallas,USA,14.0,3.0,1.3,CLOUDY
2023-12-18,70004,Washington DC,USA,8.6,2.2,0.0,SUNNY
2023-12-18,70005,Philadelphia,USA,4.9,-0.2,0.0,SUNNY
2023-12-18,80001,London,UK,8.9,-2.3,0.0,SUNNY
2023-12-18,80002,London,UK,6.1,-2.8,0.0,SUNNY
2023-12-18,80003,Manchester,UK,6.2,0.5,0.0,PARTLY_CLOUDY
2023-12-18,80004,Sheffield,UK,8.8,2.8,0.0,SUNNY
2023-12-18,90001,Dubai,UAE,21.1,12.0,0.0,SUNNY
2023-12-18,90002,Dubai,UAE,20.8,12.4,0.0,PARTLY_CLOUDY
2023-12-18,90003,Abu Dhabi,UAE,20.2,15.0,0.0,PARTLY_CLOUDY
2023-12-18,95001,Singapore,Singapore,29.4,22.3,0.0,PARTLY_CLOUDY
2023-12-18,95002,Singapore,Singapore,35.5,30.3,4.4,CLOUDY
2023-12-19,33487,Kolkata,India,21.3,14.6,0.0,SUNNY
2023-12-19,39876,Mumbai,India,29.9,22.7,0.0,PARTLY_CLOUDY
2023-12-19,41203,Delhi,India,20.7,11.5,0.0,SUNNY
2023-12-19,44512,Bangalore,India,21.4,12.5,0.9,CLOUDY
2023-12-19,47889,Chennai,India,28.7,21.8,3.7,CLOUDY
2023-12-19,51234,Hyderabad,India,22.8,15.5,0.0,PARTLY_CLOUDY
2023-12-19,53901,Kochi,India,31.4,19.9,0.0,SUNNY
2023-12-19,56123,Bangalore,India,31.2,24.6,2.1,CLOUDY
2023-12-19,58745,Ahmedabad,India,27.4,19.3,0.0,SUNNY
2023-12-19,62003,Delhi,India,17.4,11.8,0.0,PARTLY_CLOUDY
2023-12-19,64301,Chandigarh,India,16.9,6.9,0.2,CLOUDY
2023-12-19,66782,Mumbai,India,25.1,19.0,0.0,SUNNY
2023-12-19,70001,Los Angeles,USA,17.3,10.5,0.0,PARTLY_CLOUDY
2023-12-19,70002,Minneapolis,USA,-5.6,-12.3,0.2,CLOUDY
2023-12-19,70003,Dallas,USA,12.2,2.0,1.8,CLOUDY
2023-12-19,70004,Washington DC,USA,11.7,2.9,0.0,SUNNY
2023-12-19,70005,Philadelphia,USA,3.1,-3.9,0.0,PARTLY_CLOUDY
2023-12-19,80001,London,UK,9.4,-1.7,0.0,SUNNY
2023-12-19,80002,London,UK,7.6,-0.2,0.0,SUNNY
2023-12-19,80003,Manchester,UK,5.6,-0.6,0.0,PARTLY_CLOUDY
2023-12-19,80004,Sheffield,UK,5.4,-3.4,0.0,SUNNY
2023-12-19,90001,Dubai,UAE,20.7,13.8,0.0,SUNNY
2023-12-19,90002,Dubai,UAE,23.7,16.1,0.0,SUNNY
2023-12-19,90003,Abu Dhabi,UAE,23.7,15.9,0.0,SUNNY
2023-12-19,95001,Singapore,Singapore,37.5,26.3,0.0,PARTLY_CLOUDY
2023-12-19,95002,Singapore,Singapore,28.3,17.0,7.8,RAINY
2023-12-20,33487,Kolkata,India,21.3,9.7,0.0,SUNNY
2023-12-20,39876,Mumbai,India,27.2,18.3,0.0,PARTLY_CLOUDY
2023-12-20,41203,Delhi,India,17.7,7.9,0.2,CLOUDY
2023-12-20,44512,Bangalore,India,22.3,11.5,1.5,CLOUDY
2023-12-20,47889,Chennai,India,28.9,17.5,0.0,SUNNY
2023-12-20,51234,Hyderabad,India,22.7,12.5,0.0,SUNNY
2023-12-20,53901,Kochi,India,27.2,20.6,0.0,SUNNY
2023-12-20,56123,Bangalore,India,21.6,12.9,0.0,PARTLY_CLOUDY
2023-12-20,58745,Ahmedabad,India,26.1,18.3,0.0,PARTLY_CLOUDY
2023-12-20,62003,Delhi,India,17.6,8.5,0.0,SUNNY
2023-12-20,64301,Chandigarh,India,23.2,14.3,5.6,RAINY
2023-12-20,66782,Mumbai,India,28.4,20.1,0.0,SUNNY
2023-12-20,70001,Los Angeles,USA,17.1,7.2,0.0,SUNNY
2023-12-20,70002,Minneapolis,USA,-2.9,-8.4,0.0,SNOWY
2023-12-20,70003,Dallas,USA,14.0,5.5,1.6,CLOUDY
2023-12-20,70004,Washington DC,USA,6.5,1.1,2.6,CLOUDY
2023-12-20,70005,Philadelphia,USA,3.8,-4.4,2.8,CLOUDY
2023-12-20,80001,London,UK,12.6,4.3,0.0,SUNNY
2023-12-20,80002,London,UK,7.9,2.4,0.0,SUNNY
2023-12-20,80003,Manchester,UK,9.4,2.7,2.3,CLOUDY
2023-12-20,80004,Sheffield,UK,10.7,2.6,0.0,SUNNY
2023-12-20,90001,Dubai,UAE,21.3,11.8,0.0,SUNNY
2023-12-20,90002,Dubai,UAE,28.8,16.8,0.0,SUNNY
2023-12-20,90003,Abu Dhabi,UAE,24.1,12.3,0.0,PARTLY_CLOUDY
2023-12-20,95001,Singapore,Singapore,30.0,23.1,2.0,CLOUDY
2023-12-20,95002,Singapore,Singapore,30.9,20.1,5.4,RAINY
2023-12-21,33487,Kolkata,India,26.3,21.0,0.5,CLOUDY
2023-12-21,39876,Mumbai,India,26.6,20.9,0.0,PARTLY_CLOUDY
2023-12-21,41203,Delhi,India,22.8,12.0,0.0,SUNNY
2023-12-21,44512,Bangalore,India,24.7,18.1,2.5,CLOUDY
2023-12-21,47889,Chennai,India,32.2,25.2,0.0,SUNNY
2023-12-21,51234,Hyderabad,India,23.5,16.6,0.0,SUNNY
2023-12-21,53901,Kochi,India,39.1,32.3,0.0,SUNNY
2023-12-21,56123,Bangalore,India,26.1,20.8,0.0,PARTLY_CLOUDY
2023-12-21,58745,Ahmedabad,India,24.3,17.1,0.0,SUNNY
2023-12-21,62003,Delhi,India,18.8,12.3,0.0,SUNNY
2023-12-21,64301,Chandigarh,India,17.4,11.9,0.0,SUNNY
2023-12-21,66782,Mumbai,India,25.0,14.4,0.0,PARTLY_CLOUDY
2023-12-21,70001,Los Angeles,USA,18.8,8.5,0.0,SUNNY
2023-12-21,70002,Minneapolis,USA,-6.2,-16.0,0.0,PARTLY_CLOUDY
2023-12-21,70003,Dallas,USA,18.1,12.8,0.0,PARTLY_CLOUDY
2023-12-21,70004,Washington DC,USA,7.5,0.5,0.0,SUNNY
2023-12-21,70005,Philadelphia,USA,8.2,-3.5,1.1,CLOUDY
2023-12-21,80001,London,UK,7.7,-3.1,0.0,SUNNY
2023-12-21,80002,London,UK,9.9,2.4,0.0,PARTLY_CLOUDY
2023-12-21,80003,Manchester,UK,7.5,-0.9,0.0,SUNNY
2023-12-21,80004,Sheffield,UK,6.3,-3.0,0.0,SUNNY
2023-12-21,90001,Dubai,UAE,21.8,15.2,0.0,SUNNY
2023-12-21,90002,Dubai,UAE,24.5,14.6,0.0,PARTLY_CLOUDY
2023-12-21,90003,Abu Dhabi,UAE,22.2,13.4,0.0,SUNNY
2023-12-21,95001,Singapore,Singapore,29.1,17.2,1.0,CLOUDY
2023-12-21,95002,Singapore,Singapore,32.2,27.2,4.8,CLOUDY
2023-12-22,33487,Kolkata,India,24.9,15.8,0.0,SUNNY
2023-12-22,39876,Mumbai,India,29.1,17.7,0.0,SUNNY
2023-12-22,41203,Delhi,India,18.1,8.1,0.0,SUNNY
2023-12-22,44512,Bangalore,India,21.3,12.2,4.4,CLOUDY
2023-12-22,47889,Chennai,India,27.8,22.2,4.2,CLOUDY
2023-12-22,51234,Hyderabad,India,26.8,15.2,0.0,PARTLY_CLOUDY
2023-12-22,53901,Kochi,India,30.3,25.2,0.0,SUNNY
2023-12-22,56123,Bangalore,India,28.4,19.1,0.0,SUNNY
2023-12-22,58745,Ahmedabad,India,26.0,15.8,0.0,SUNNY
2023-12-22,62003,Delhi,India,21.0,11.3,0.0,SUNNY
2023-12-22,64301,Chandigarh,India,14.0,5.7,0.0,PARTLY_CLOUDY
2023-12-22,66782,Mumbai,India,26.6,20.3,0.0,SUNNY
2023-12-22,70001,Los Angeles,USA,17.8,9.7,0.0,PARTLY_CLOUDY
2023-12-22,70002,Minneapolis,USA,-4.2,-11.3,0.0,SUNNY
2023-12-22,70003,Dallas,USA,11.2,-0.1,0.0,SUNNY
2023-12-22,70004,Washington DC,USA,4.9,-5.4,0.0,SNOWY
2023-12-22,70005,Philadelphia,USA,5.2,-2.0,6.0,RAINY
2023-12-22,80001,London,UK,8.6,-2.3,0.1,CLOUDY
2023-12-22,80002,London,UK,7.4,-3.8,0.0,SUNNY
2023-12-22,80003,Manchester,UK,6.2,-3.4,0.3,CLOUDY
2023-12-22,80004,Sheffield,UK,11.0,3.9,0.0,PARTLY_CLOUDY
2023-12-22,90001,Dubai,UAE,20.9,11.7,0.0,SUNNY
2023-12-22,90002,Dubai,UAE,23.5,16.9,0.0,PARTLY_CLOUDY
2023-12-22,90003,Abu Dhabi,UAE,20.4,9.3,0.0,PARTLY_CLOUDY
2023-12-22,95001,Singapore,Singapore,34.6,27.1,0.2,CLOUDY
2023-12-22,95002,Singapore,Singapore,29.1,22.2,0.0,PARTLY_CLOUDY
2023-12-23,33487,Kolkata,India,22.3,11.2,0.0,SUNNY
2023-12-23,39876,Mumbai,India,24.7,17.5,0.0,PARTLY_CLOUDY
